EmployeeId,ReviewDate,PerformanceRating
1572,5/30/2016,4
1572,5/30/2017,3
1572,5/30/2018,3
1572,5/30/2019,4
1574,4/9/2015,4
1574,4/8/2016,3
1574,4/10/2017,3
1574,4/10/2018,4
1574,4/10/2019,4
1575,2/19/2013,4
1575,2/19/2014,4
1575,2/19/2015,3
1575,2/19/2016,5
1575,2/20/2017,3
1575,2/20/2018,4
1575,2/20/2019,2
1576,5/21/2018,3
1576,5/21/2019,3
1577,10/18/2019,3
1578,7/13/2017,3
1578,7/13/2018,4
1578,7/15/2019,4
1579,12/30/2013,4
1579,12/30/2014,2
1579,12/30/2015,3
1579,12/29/2016,2
1579,12/29/2017,4
1579,12/31/2018,3
1579,12/31/2019,4
1580,1/29/2016,4
1580,1/30/2017,3
1580,1/30/2018,3
1580,1/30/2019,4
1581,12/2/2016,4
1581,12/4/2017,3
1581,12/4/2018,3
1581,12/4/2019,4
1582,7/6/2015,3
1582,7/5/2016,3
1582,7/5/2017,3
1582,7/5/2018,3
1582,7/5/2019,5
1583,4/7/2015,3
1583,4/6/2016,3
1583,4/6/2017,3
1583,4/6/2018,5
1583,4/8/2019,3
1584,1/30/2018,2
1584,1/30/2019,4
1585,7/20/2018,4
1585,7/22/2019,3
1586,5/31/2011,2
1586,5/30/2012,3
1586,5/30/2013,4
1586,5/30/2014,4
1586,6/1/2015,2
1586,5/31/2016,4
1586,5/31/2017,2
1586,5/31/2018,2
1586,5/31/2019,3
1587,5/6/2019,2
1588,7/20/2015,4
1588,7/19/2016,4
1588,7/19/2017,3
1588,7/19/2018,3
1589,7/22/2013,3
1589,7/22/2014,2
1589,7/22/2015,4
1589,7/21/2016,4
1589,7/21/2017,3
1589,7/23/2018,3
1589,7/23/2019,4
1590,1/24/2011,4
1590,1/24/2012,3
1590,1/23/2013,2
1590,1/23/2014,3
1590,1/23/2015,1
1590,1/25/2016,4
1590,1/24/2017,3
1590,1/24/2018,3
1590,1/24/2019,4
1591,8/18/2014,4
1591,8/18/2015,2
1591,8/17/2016,3
1591,8/17/2017,4
1591,8/17/2018,4
1591,8/19/2019,3
1592,10/3/2016,3
1592,10/3/2017,4
1592,10/3/2018,2
1592,10/3/2019,5
1593,5/29/2017,4
1593,5/29/2018,3
1593,5/29/2019,4
1594,8/26/2019,4
1595,4/18/2018,3
1595,4/18/2019,2
1596,8/8/2018,4
1596,8/8/2019,5
1597,5/19/2011,3
1597,5/18/2012,3
1597,5/20/2013,3
1597,5/20/2014,3
1597,5/20/2015,3
1597,5/19/2016,2
1597,5/19/2017,4
1597,5/21/2018,5
1597,5/21/2019,4
1598,8/20/2018,3
1598,8/20/2019,3
1599,12/8/2014,5
1599,12/8/2015,3
1599,12/7/2016,3
1599,12/7/2017,3
1599,12/7/2018,4
1599,12/9/2019,3
1600,12/12/2014,3
1600,12/14/2015,3
1600,12/13/2016,4
1600,12/13/2017,3
1600,12/13/2018,3
1600,12/13/2019,4
1601,12/23/2015,4
1601,12/22/2016,4
1601,12/22/2017,3
1601,12/24/2018,3
1602,3/27/2017,2
1602,3/27/2018,4
1602,3/27/2019,3
1603,5/3/2000,3
1603,5/3/2001,3
1603,5/3/2002,5
1603,5/5/2003,3
1603,5/4/2004,4
1603,5/4/2005,3
1603,5/4/2006,4
1603,5/4/2007,4
1603,5/5/2008,5
1603,5/5/2009,3
1603,5/5/2010,3
1603,5/5/2011,4
1603,5/4/2012,3
1603,5/6/2013,3
1603,5/6/2014,2
1603,5/6/2015,2
1603,5/5/2016,5
1603,5/5/2017,2
1603,5/7/2018,4
1603,5/7/2019,4
1604,7/15/2009,3
1604,7/15/2010,2
1604,7/15/2011,4
1604,7/16/2012,3
1604,7/16/2013,3
1604,7/16/2014,2
1604,7/16/2015,2
1604,7/15/2016,4
1604,7/17/2017,2
1604,7/17/2018,2
1605,1/14/2019,4
1606,8/18/2017,4
1606,8/20/2018,4
1606,8/20/2019,4
1607,2/25/2013,2
1607,2/25/2014,4
1607,2/25/2015,4
1607,2/25/2016,3
1607,2/24/2017,2
1607,2/26/2018,3
1607,2/26/2019,3
1608,10/29/2012,3
1608,10/29/2013,3
1608,10/29/2014,4
1608,10/29/2015,2
1608,10/28/2016,2
1608,10/30/2017,3
1608,10/30/2018,3
1609,7/12/2012,4
1609,7/12/2013,5
1609,7/14/2014,4
1609,7/14/2015,3
1609,7/13/2016,4
1609,7/13/2017,4
1609,7/13/2018,3
1609,7/15/2019,3
1610,12/8/1999,2
1610,12/7/2000,3
1610,12/7/2001,3
1610,12/9/2002,2
1610,12/9/2003,4
1610,12/8/2004,4
1610,12/8/2005,4
1610,12/8/2006,2
1610,12/10/2007,3
1610,12/9/2008,3
1610,12/9/2009,4
1610,12/9/2010,2
1610,12/9/2011,4
1610,12/10/2012,2
1610,12/10/2013,4
1610,12/10/2014,4
1610,12/10/2015,4
1610,12/9/2016,3
1610,12/11/2017,3
1610,12/11/2018,2
1613,7/3/2017,3
1613,7/3/2018,4
1613,7/3/2019,3
1614,10/8/2018,4
1614,10/8/2019,3
1615,1/6/2014,4
1615,1/6/2015,3
1615,1/6/2016,3
1615,1/5/2017,2
1615,1/5/2018,4
1615,1/7/2019,4
1617,12/14/2015,4
1617,12/13/2016,3
1617,12/13/2017,4
1617,12/13/2018,2
1617,12/13/2019,3
1618,6/28/2017,2
1618,6/28/2018,3
1618,6/28/2019,4
1619,3/5/2013,3
1619,3/5/2014,4
1619,3/5/2015,3
1619,3/4/2016,2
1619,3/6/2017,3
1619,3/6/2018,4
1619,3/6/2019,2
1620,7/2/2015,3
1620,7/1/2016,3
1620,7/3/2017,3
1620,7/3/2018,4
1620,7/3/2019,3
1621,4/16/2019,4
1622,4/10/2000,3
1622,4/10/2001,3
1622,4/10/2002,4
1622,4/10/2003,4
1622,4/9/2004,4
1622,4/11/2005,3
1622,4/11/2006,4
1622,4/11/2007,3
1622,4/10/2008,4
1622,4/10/2009,3
1622,4/12/2010,3
1622,4/12/2011,4
1622,4/11/2012,5
1622,4/11/2013,3
1622,4/11/2014,4
1622,4/13/2015,4
1622,4/12/2016,3
1622,4/12/2017,4
1622,4/12/2018,4
1623,4/7/2017,3
1623,4/9/2018,3
1623,4/9/2019,4
1624,2/21/2003,3
1624,2/23/2004,2
1624,2/22/2005,3
1624,2/22/2006,3
1624,2/22/2007,5
1624,2/22/2008,2
1624,2/23/2009,3
1624,2/23/2010,3
1624,2/23/2011,4
1624,2/23/2012,3
1624,2/22/2013,4
1624,2/24/2014,4
1624,2/24/2015,3
1624,2/24/2016,3
1624,2/23/2017,4
1624,2/23/2018,3
1624,2/25/2019,3
1625,6/20/2018,2
1625,6/20/2019,3
1626,12/30/2015,3
1626,12/29/2016,3
1626,12/29/2017,4
1626,12/31/2018,3
1626,12/31/2019,3
1627,1/17/2014,2
1627,1/19/2015,3
1627,1/19/2016,3
1627,1/18/2017,2
1627,1/18/2018,4
1627,1/18/2019,4
1628,9/14/2018,3
1628,9/16/2019,5
1630,8/6/2018,4
1630,8/6/2019,3
1631,3/23/2018,3
1631,3/25/2019,2
1633,6/23/2014,3
1633,6/23/2015,4
1633,6/22/2016,4
1633,6/22/2017,1
1633,6/22/2018,4
1633,6/24/2019,4
1634,11/28/2019,4
1635,12/6/1999,2
1635,12/5/2000,3
1635,12/5/2001,4
1635,12/5/2002,2
1635,12/5/2003,3
1635,12/6/2004,3
1635,12/6/2005,5
1635,12/6/2006,3
1635,12/6/2007,4
1635,12/5/2008,4
1635,12/7/2009,4
1635,12/7/2010,3
1635,12/7/2011,2
1635,12/6/2012,3
1635,12/6/2013,4
1635,12/8/2014,3
1635,12/8/2015,4
1635,12/7/2016,3
1635,12/7/2017,3
1635,12/7/2018,5
1636,4/10/2008,4
1636,4/10/2009,3
1636,4/12/2010,3
1636,4/12/2011,3
1636,4/11/2012,3
1636,4/11/2013,1
1636,4/11/2014,3
1636,4/13/2015,4
1636,4/12/2016,4
1636,4/12/2017,3
1636,4/12/2018,4
1637,10/1/2018,4
1637,10/1/2019,3
1638,8/17/2016,4
1638,8/17/2017,3
1638,8/17/2018,4
1638,8/19/2019,2
1639,7/18/2016,3
1639,7/18/2017,3
1639,7/18/2018,2
1639,7/18/2019,4
1640,7/18/2016,3
1640,7/18/2017,2
1640,7/18/2018,4
1640,7/18/2019,4
1641,2/7/2013,5
1641,2/7/2014,4
1641,2/9/2015,3
1641,2/9/2016,2
1641,2/8/2017,4
1641,2/8/2018,1
1641,2/8/2019,5
1643,8/31/2015,4
1643,8/30/2016,3
1643,8/30/2017,3
1643,8/30/2018,3
1643,8/30/2019,4
1644,8/8/2018,4
1644,8/8/2019,4
1645,10/27/2003,3
1645,10/26/2004,2
1645,10/26/2005,5
1645,10/26/2006,4
1645,10/26/2007,3
1645,10/27/2008,4
1645,10/27/2009,2
1645,10/27/2010,4
1645,10/27/2011,3
1645,10/26/2012,4
1645,10/28/2013,3
1645,10/28/2014,3
1645,10/28/2015,4
1645,10/27/2016,3
1645,10/27/2017,2
1645,10/29/2018,4
1646,4/4/2007,4
1646,4/3/2008,3
1646,4/3/2009,1
1646,4/5/2010,4
1646,4/5/2011,1
1646,4/4/2012,3
1646,4/4/2013,3
1646,4/4/2014,4
1646,4/6/2015,5
1646,4/5/2016,2
1646,4/5/2017,3
1646,4/5/2018,3
1646,4/5/2019,2
1647,4/22/2015,4
1647,4/21/2016,3
1647,4/21/2017,3
1647,4/23/2018,3
1650,8/13/2012,2
1650,8/13/2013,3
1650,8/13/2014,2
1650,8/13/2015,3
1650,8/12/2016,2
1650,8/14/2017,4
1650,8/14/2018,2
1650,8/14/2019,4
1651,4/4/2016,3
1651,4/4/2017,3
1651,4/4/2018,2
1651,4/4/2019,4
1652,3/11/2014,4
1652,3/11/2015,2
1652,3/10/2016,3
1652,3/10/2017,4
1652,3/12/2018,3
1652,3/12/2019,4
1653,11/4/2004,3
1653,11/4/2005,4
1653,11/6/2006,4
1653,11/6/2007,3
1653,11/5/2008,4
1653,11/5/2009,3
1653,11/5/2010,4
1653,11/7/2011,3
1653,11/6/2012,5
1653,11/6/2013,3
1653,11/6/2014,3
1653,11/6/2015,2
1653,11/7/2016,4
1653,11/7/2017,4
1653,11/7/2018,4
1654,6/22/2017,3
1654,6/22/2018,3
1654,6/24/2019,2
1655,5/24/2013,2
1655,5/26/2014,4
1655,5/26/2015,4
1655,5/25/2016,3
1655,5/25/2017,3
1655,5/25/2018,2
1656,1/31/2006,3
1656,1/31/2007,3
1656,1/31/2008,3
1656,1/30/2009,2
1656,2/1/2010,2
1656,2/1/2011,1
1656,2/1/2012,4
1656,1/31/2013,2
1656,1/31/2014,2
1656,2/2/2015,2
1656,2/2/2016,4
1656,2/1/2017,4
1656,2/1/2018,2
1656,2/1/2019,5
1657,9/7/2017,3
1657,9/7/2018,3
1657,9/9/2019,3
1658,11/15/2007,4
1658,11/14/2008,2
1658,11/16/2009,4
1658,11/16/2010,3
1658,11/16/2011,4
1658,11/15/2012,4
1658,11/15/2013,5
1658,11/17/2014,5
1658,11/17/2015,3
1658,11/16/2016,3
1658,11/16/2017,2
1658,11/16/2018,4
1658,11/18/2019,3
1660,4/23/2018,3
1660,4/23/2019,3
1661,9/21/2017,4
1661,9/21/2018,3
1661,9/23/2019,3
1662,2/22/2017,4
1662,2/22/2018,3
1662,2/22/2019,3
1663,2/1/2010,3
1663,2/1/2011,3
1663,2/1/2012,4
1663,1/31/2013,4
1663,1/31/2014,4
1663,2/2/2015,3
1663,2/2/2016,4
1663,2/1/2017,4
1663,2/1/2018,4
1663,2/1/2019,5
1664,5/6/2019,3
1665,7/10/2017,3
1665,7/10/2018,3
1665,7/10/2019,4
1666,10/4/2019,4
1667,7/28/2014,5
1667,7/28/2015,2
1667,7/27/2016,5
1667,7/27/2017,3
1667,7/27/2018,3
1667,7/29/2019,4
1668,3/1/2010,3
1668,3/1/2011,3
1668,2/29/2012,3
1668,2/28/2013,3
1668,2/28/2014,2
1668,3/2/2015,4
1668,3/1/2016,4
1668,3/1/2017,3
1668,3/1/2018,3
1668,3/1/2019,3
1669,4/15/2019,3
1671,1/29/2018,4
1671,1/29/2019,4
1672,11/17/2017,3
1672,11/19/2018,3
1672,11/19/2019,4
1673,3/19/2018,3
1673,3/19/2019,3
1674,8/7/2014,4
1674,8/7/2015,1
1674,8/8/2016,5
1674,8/8/2017,3
1674,8/8/2018,4
1674,8/8/2019,4
1675,7/26/2007,3
1675,7/25/2008,5
1675,7/27/2009,4
1675,7/27/2010,4
1675,7/27/2011,4
1675,7/26/2012,5
1675,7/26/2013,4
1675,7/28/2014,4
1675,7/28/2015,4
1675,7/27/2016,4
1675,7/27/2017,3
1675,7/27/2018,5
1676,9/30/2013,3
1676,9/30/2014,3
1676,9/30/2015,3
1676,9/29/2016,5
1676,9/29/2017,2
1676,10/1/2018,3
1676,10/1/2019,2
1677,8/23/2016,4
1677,8/23/2017,3
1677,8/23/2018,3
1678,4/15/2019,3
1679,1/19/2018,3
1679,1/21/2019,3
1680,5/7/2018,3
1682,4/12/2018,4
1682,4/12/2019,4
1683,1/5/2018,5
1683,1/7/2019,3
1684,6/9/1995,3
1684,6/10/1996,2
1684,6/10/1997,3
1684,6/10/1998,3
1684,6/10/1999,5
1684,6/9/2000,2
1684,6/11/2001,3
1684,6/11/2002,4
1684,6/11/2003,4
1684,6/10/2004,3
1684,6/10/2005,3
1684,6/12/2006,3
1684,6/12/2007,4
1684,6/11/2008,3
1684,6/11/2009,3
1684,6/11/2010,4
1684,6/13/2011,4
1684,6/12/2012,3
1684,6/12/2013,3
1684,6/12/2014,3
1684,6/12/2015,3
1684,6/13/2016,3
1684,6/13/2017,2
1684,6/13/2018,5
1684,6/13/2019,3
1685,12/24/2013,3
1685,12/24/2014,5
1685,12/24/2015,4
1685,12/23/2016,3
1685,12/25/2017,2
1685,12/25/2018,4
1685,12/25/2019,3
1686,10/6/2017,3
1686,10/8/2018,3
1686,10/8/2019,2
1687,9/13/2016,3
1687,9/13/2017,3
1687,9/13/2018,4
1688,5/27/2011,3
1688,5/28/2012,4
1688,5/28/2013,3
1688,5/28/2014,3
1688,5/28/2015,2
1688,5/27/2016,4
1688,5/29/2017,4
1688,5/29/2018,4
1688,5/29/2019,3
1689,2/20/2017,3
1689,2/20/2018,3
1689,2/20/2019,3
1690,10/28/2019,2
1691,10/10/2017,3
1691,10/10/2018,3
1691,10/10/2019,5
1693,5/23/2018,5
1693,5/23/2019,4
1694,3/19/2018,4
1694,3/19/2019,3
1695,5/13/2016,3
1695,5/15/2017,3
1695,5/15/2018,4
1695,5/15/2019,2
1696,11/3/2016,4
1696,11/3/2017,3
1696,11/5/2018,4
1696,11/5/2019,4
1698,10/26/2015,4
1698,10/25/2016,3
1698,10/25/2017,3
1698,10/25/2018,4
1698,10/25/2019,3
1700,7/17/2014,2
1700,7/17/2015,4
1700,7/18/2016,4
1700,7/18/2017,3
1700,7/18/2018,4
1700,7/18/2019,2
1701,12/6/2016,4
1701,12/6/2017,4
1701,12/6/2018,3
1701,12/6/2019,2
1702,3/13/2017,4
1702,3/13/2018,4
1702,3/13/2019,2
1703,8/14/2017,3
1703,8/14/2018,5
1703,8/14/2019,3
1704,8/15/2013,3
1704,8/15/2014,3
1704,8/17/2015,3
1704,8/16/2016,3
1704,8/16/2017,5
1704,8/16/2018,3
1704,8/16/2019,3
1705,12/2/2016,4
1705,12/4/2017,4
1705,12/4/2018,4
1705,12/4/2019,4
1706,3/4/2013,2
1706,3/4/2014,4
1706,3/4/2015,4
1706,3/3/2016,3
1706,3/3/2017,3
1706,3/5/2018,3
1706,3/5/2019,3
1707,4/17/2018,2
1707,4/17/2019,4
1708,6/1/1992,3
1708,6/1/1993,2
1708,6/1/1994,3
1708,6/1/1995,4
1708,5/31/1996,3
1708,6/2/1997,2
1708,6/2/1998,3
1708,6/2/1999,1
1708,6/1/2000,4
1708,6/1/2001,4
1708,6/3/2002,3
1708,6/3/2003,4
1708,6/2/2004,4
1708,6/2/2005,2
1708,6/2/2006,3
1708,6/4/2007,5
1708,6/3/2008,3
1708,6/3/2009,3
1708,6/3/2010,5
1708,6/3/2011,2
1708,6/4/2012,3
1708,6/4/2013,3
1708,6/4/2014,3
1708,6/4/2015,3
1708,6/3/2016,4
1708,6/5/2017,3
1708,6/5/2018,5
1709,3/15/2011,2
1709,3/14/2012,2
1709,3/14/2013,3
1709,3/14/2014,3
1709,3/16/2015,2
1709,3/15/2016,3
1709,3/15/2017,3
1709,3/15/2018,3
1709,3/15/2019,4
1710,9/12/2017,3
1710,9/12/2018,1
1711,11/3/2014,3
1711,11/3/2015,4
1711,11/2/2016,4
1711,11/2/2017,3
1711,11/2/2018,2
1711,11/4/2019,3
1712,11/29/2019,3
1713,4/11/2014,3
1713,4/13/2015,3
1713,4/12/2016,4
1713,4/12/2017,2
1713,4/12/2018,3
1713,4/12/2019,3
1714,2/21/2012,4
1714,2/20/2013,4
1714,2/20/2014,1
1714,2/20/2015,3
1714,2/22/2016,3
1714,2/21/2017,4
1714,2/21/2018,3
1714,2/21/2019,4
1715,11/28/2019,4
1716,12/28/2016,3
1716,12/28/2017,4
1716,12/28/2018,4
1717,8/22/2016,2
1717,8/22/2017,3
1717,8/22/2018,3
1717,8/22/2019,3
1718,5/3/2013,3
1718,5/5/2014,4
1718,5/5/2015,2
1718,5/4/2016,3
1718,5/4/2017,4
1718,5/4/2018,4
1718,5/6/2019,3
1719,10/20/2014,3
1719,10/20/2015,3
1719,10/19/2016,5
1719,10/19/2017,4
1719,10/19/2018,2
1719,10/21/2019,4
1720,10/24/2017,4
1720,10/24/2018,4
1720,10/24/2019,4
1721,6/5/2017,5
1721,6/5/2018,4
1721,6/5/2019,4
1722,10/31/2011,4
1722,10/30/2012,2
1722,10/30/2013,3
1722,10/30/2014,3
1722,10/30/2015,4
1722,10/31/2016,4
1722,10/31/2017,3
1722,10/31/2018,3
1725,3/11/2019,4
1726,2/20/2017,1
1726,2/20/2018,3
1726,2/20/2019,3
1727,9/30/2013,3
1727,9/30/2014,3
1727,9/30/2015,3
1727,9/29/2016,4
1727,9/29/2017,3
1727,10/1/2018,3
1727,10/1/2019,3
1728,7/9/2013,3
1728,7/9/2014,4
1728,7/9/2015,2
1728,7/8/2016,3
1728,7/10/2017,2
1728,7/10/2018,3
1728,7/10/2019,3
1730,2/27/2017,2
1730,2/27/2018,4
1730,2/27/2019,4
1731,10/15/2019,3
1734,10/24/2017,3
1734,10/24/2018,4
1734,10/24/2019,3
1735,9/12/2018,3
1735,9/12/2019,3
1736,6/12/2019,4
1737,11/25/1993,3
1737,11/25/1994,3
1737,11/27/1995,3
1737,11/26/1996,4
1737,11/26/1997,4
1737,11/26/1998,2
1737,11/26/1999,3
1737,11/27/2000,2
1737,11/27/2001,4
1737,11/27/2002,4
1737,11/27/2003,4
1737,11/26/2004,2
1737,11/28/2005,2
1737,11/28/2006,5
1737,11/28/2007,4
1737,11/27/2008,3
1737,11/27/2009,4
1737,11/29/2010,4
1737,11/29/2011,3
1737,11/28/2012,3
1737,11/28/2013,4
1737,11/28/2014,5
1737,11/30/2015,2
1737,11/29/2016,3
1737,11/29/2017,4
1737,11/29/2018,3
1738,12/5/2016,3
1738,12/5/2017,3
1738,12/5/2018,2
1739,1/2/2015,4
1739,1/4/2016,3
1739,1/3/2017,3
1739,1/3/2018,4
1739,1/3/2019,3
1740,3/8/2019,3
1741,9/18/2008,3
1741,9/18/2009,4
1741,9/20/2010,4
1741,9/20/2011,1
1741,9/19/2012,2
1741,9/19/2013,4
1741,9/19/2014,2
1741,9/21/2015,4
1741,9/20/2016,4
1741,9/20/2017,2
1741,9/20/2018,4
1741,9/20/2019,3
1743,1/7/2016,2
1743,1/6/2017,3
1743,1/8/2018,3
1743,1/8/2019,4
1745,6/20/2019,4
1746,4/21/2009,3
1746,4/21/2010,3
1746,4/21/2011,4
1746,4/20/2012,3
1746,4/22/2013,3
1746,4/22/2014,4
1746,4/22/2015,3
1746,4/21/2016,4
1746,4/21/2017,2
1746,4/23/2018,2
1746,4/23/2019,4
1747,3/5/2018,2
1747,3/5/2019,5
1750,9/18/2001,4
1750,9/18/2002,3
1750,9/18/2003,4
1750,9/17/2004,3
1750,9/19/2005,3
1750,9/19/2006,4
1750,9/19/2007,3
1750,9/18/2008,3
1750,9/18/2009,4
1750,9/20/2010,4
1750,9/20/2011,4
1750,9/19/2012,3
1750,9/19/2013,3
1750,9/19/2014,4
1750,9/21/2015,4
1750,9/20/2016,3
1750,9/20/2017,5
1750,9/20/2018,4
1751,6/6/2017,3
1751,6/6/2018,4
1753,3/28/2016,3
1753,3/28/2017,3
1753,3/28/2018,3
1753,3/28/2019,4
1754,1/25/2012,1
1754,1/24/2013,3
1754,1/24/2014,4
1754,1/26/2015,4
1754,1/26/2016,4
1754,1/25/2017,4
1754,1/25/2018,4
1754,1/25/2019,4
1755,12/17/2019,3
1758,9/14/2018,3
1758,9/16/2019,2
1760,4/6/2015,4
1760,4/5/2016,4
1760,4/5/2017,5
1760,4/5/2018,4
1760,4/5/2019,2
1761,1/26/2009,3
1761,1/26/2010,5
1761,1/26/2011,4
1761,1/26/2012,4
1761,1/25/2013,4
1761,1/27/2014,3
1761,1/27/2015,4
1761,1/27/2016,4
1761,1/26/2017,4
1761,1/26/2018,3
1761,1/28/2019,3
1762,11/30/2018,3
1762,12/2/2019,4
1763,5/5/2014,3
1763,5/5/2015,4
1763,5/4/2016,2
1763,5/4/2017,4
1763,5/4/2018,3
1763,5/6/2019,4
1764,10/2/2017,4
1764,10/2/2018,4
1764,10/2/2019,4
1765,7/1/2016,3
1765,7/3/2017,4
1765,7/3/2018,4
1765,7/3/2019,3
1766,7/24/2013,3
1766,7/24/2014,3
1766,7/24/2015,4
1766,7/25/2016,2
1766,7/25/2017,3
1766,7/25/2018,3
1766,7/25/2019,2
1768,8/25/2008,3
1768,8/25/2009,3
1768,8/25/2010,4
1768,8/25/2011,3
1768,8/24/2012,3
1768,8/26/2013,4
1768,8/26/2014,4
1768,8/26/2015,4
1768,8/25/2016,4
1768,8/25/2017,2
1768,8/27/2018,4
1768,8/27/2019,2
1769,10/3/2016,4
1769,10/3/2017,3
1769,10/3/2018,3
1769,10/3/2019,4
1770,8/21/2017,2
1770,8/21/2018,3
1771,2/26/2018,2
1771,2/26/2019,2
1772,11/1/2013,4
1772,11/3/2014,3
1772,11/3/2015,3
1772,11/2/2016,3
1772,11/2/2017,4
1772,11/2/2018,2
1772,11/4/2019,3
1775,3/21/2013,2
1775,3/21/2014,4
1775,3/23/2015,3
1775,3/22/2016,5
1775,3/22/2017,3
1775,3/22/2018,4
1775,3/22/2019,4
1776,9/10/2009,4
1776,9/10/2010,4
1776,9/12/2011,3
1776,9/11/2012,3
1776,9/11/2013,3
1776,9/11/2014,5
1776,9/11/2015,3
1776,9/12/2016,3
1776,9/12/2017,3
1776,9/12/2018,3
1776,9/12/2019,3
1777,5/23/2017,4
1777,5/23/2018,4
1777,5/23/2019,3
1778,8/26/2019,4
1779,1/7/2013,4
1779,1/7/2014,2
1779,1/7/2015,4
1779,1/7/2016,2
1779,1/6/2017,4
1779,1/8/2018,3
1779,1/8/2019,3
1780,11/10/2017,3
1780,11/12/2018,1
1780,11/12/2019,2
1781,1/16/2015,2
1781,1/18/2016,4
1781,1/17/2017,3
1781,1/17/2018,3
1781,1/17/2019,3
1782,1/31/2019,2
1784,6/26/2017,3
1784,6/26/2018,2
1784,6/26/2019,3
1785,6/17/2015,3
1785,6/16/2016,4
1785,6/16/2017,5
1785,6/18/2018,2
1786,11/16/2009,3
1786,11/16/2010,4
1786,11/16/2011,3
1786,11/15/2012,3
1786,11/15/2013,3
1786,11/17/2014,4
1786,11/17/2015,3
1786,11/16/2016,3
1786,11/16/2017,4
1786,11/16/2018,4
1786,11/18/2019,2
1787,3/28/2016,3
1787,3/28/2017,4
1787,3/28/2018,3
1787,3/28/2019,3
1788,1/15/2018,4
1788,1/15/2019,3
1790,12/16/2016,4
1790,12/18/2017,2
1790,12/18/2018,2
1790,12/18/2019,4
1792,7/18/2018,2
1792,7/18/2019,2
1793,8/14/2018,2
1793,8/14/2019,3
1794,7/26/2016,3
1794,7/26/2017,4
1794,7/26/2018,4
1794,7/26/2019,2
1795,7/11/2016,5
1795,7/11/2017,4
1795,7/11/2018,3
1795,7/11/2019,4
1796,8/30/2012,4
1796,8/30/2013,3
1796,9/1/2014,3
1796,9/1/2015,4
1796,8/31/2016,2
1796,8/31/2017,3
1796,8/31/2018,2
1796,9/2/2019,2
1797,4/30/2014,2
1797,4/30/2015,4
1797,4/29/2016,5
1797,5/1/2017,4
1797,5/1/2018,3
1797,5/1/2019,4
1798,9/27/2016,3
1798,9/27/2017,3
1798,9/27/2018,3
1799,2/4/2019,4
1800,6/8/2010,2
1800,6/8/2011,3
1800,6/7/2012,3
1800,6/7/2013,3
1800,6/9/2014,2
1800,6/9/2015,3
1800,6/8/2016,4
1800,6/8/2017,3
1800,6/8/2018,4
1800,6/10/2019,5
1802,1/9/2018,3
1802,1/9/2019,2
1804,7/17/2017,3
1804,7/17/2018,5
1804,7/17/2019,3
1805,2/13/2017,3
1805,2/13/2018,4
1805,2/13/2019,3
1806,7/15/2019,4
1807,8/28/2019,3
1808,9/1/2014,2
1808,9/1/2015,3
1808,8/31/2016,2
1808,8/31/2017,4
1808,8/31/2018,3
1808,9/2/2019,3
1809,11/3/2014,3
1809,11/3/2015,5
1809,11/2/2016,3
1809,11/2/2017,2
1809,11/2/2018,2
1809,11/4/2019,3
1810,7/13/2017,3
1810,7/13/2018,2
1810,7/15/2019,2
1812,9/19/2013,3
1812,9/19/2014,4
1812,9/21/2015,3
1812,9/20/2016,3
1812,9/20/2017,4
1812,9/20/2018,4
1812,9/20/2019,3
1813,9/29/2000,2
1813,10/1/2001,2
1813,10/1/2002,4
1813,10/1/2003,3
1813,9/30/2004,3
1813,9/30/2005,4
1813,10/2/2006,3
1813,10/2/2007,3
1813,10/1/2008,3
1813,10/1/2009,4
1813,10/1/2010,3
1813,10/3/2011,4
1813,10/2/2012,2
1813,10/2/2013,5
1813,10/2/2014,4
1813,10/2/2015,3
1813,10/3/2016,2
1813,10/3/2017,4
1813,10/3/2018,3
1813,10/3/2019,4
1814,3/2/2015,4
1814,3/1/2016,4
1814,3/1/2017,4
1814,3/1/2018,3
1815,1/28/2019,3
1816,2/19/2018,5
1816,2/19/2019,3
1818,7/16/2018,2
1818,7/16/2019,3
1820,9/10/2018,4
1820,9/10/2019,2
1822,7/7/2011,5
1822,7/6/2012,3
1822,7/8/2013,3
1822,7/8/2014,3
1822,7/8/2015,3
1822,7/7/2016,3
1822,7/7/2017,2
1822,7/9/2018,3
1822,7/9/2019,2
1825,6/8/2015,4
1825,6/7/2016,4
1825,6/7/2017,4
1825,6/7/2018,3
1825,6/7/2019,4
1826,6/10/2019,5
1827,11/6/2018,3
1827,11/6/2019,3
1828,6/9/2016,4
1828,6/9/2017,4
1828,6/11/2018,5
1829,10/19/2010,3
1829,10/19/2011,3
1829,10/18/2012,1
1829,10/18/2013,2
1829,10/20/2014,4
1829,10/20/2015,4
1829,10/19/2016,3
1829,10/19/2017,3
1829,10/19/2018,4
1829,10/21/2019,4
1830,11/30/2015,2
1830,11/29/2016,2
1830,11/29/2017,3
1830,11/29/2018,4
1830,11/29/2019,3
1831,7/23/2013,4
1831,7/23/2014,3
1831,7/23/2015,4
1831,7/22/2016,3
1831,7/24/2017,4
1831,7/24/2018,3
1831,7/24/2019,4
1832,6/22/2007,4
1832,6/23/2008,4
1832,6/23/2009,3
1832,6/23/2010,2
1832,6/23/2011,5
1832,6/22/2012,3
1832,6/24/2013,3
1832,6/24/2014,4
1832,6/24/2015,4
1832,6/23/2016,3
